Month,Total_Attendances,Type1_Attendances,Type2_Attendances,Other_Attendances,Over_4hr_Waits,Over_12hr_Waits,Emergency_Admissions,NEL_YTD_Growth,A&E near me,Accident,Ambulance,emergency symptoms,Flu Symptoms,hospital waiting times,NHS 111,stroke,flu_positivity,covid_positivity,gp_lrt_infection,nhs111_ari,ed_covid_like,ed_respiratory,gp_ari,MeanTemp,AirFrost,Rainfall,E07b - Under 75 mortality rate from respiratory disease considered preventable,E04b - Under 75 mortality rate from cardiovascular disease considered preventable,E05b - Under 75 mortality rate from cancer considered preventable,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E15 - Estimated dementia diagnosis rate (aged 65 and older),C24a - Cancer screening coverage: breast cancer,D10 - Adjusted antibiotic prescribing in primary care by the NHS,Supporting information - % population aged 65+,Population,Type,Total Attendances,Admitted Attendances,Delays >12hrs (count),12hr %,age_0_4_years,age_0_4_years_delayed,age_15_24_years,age_15_24_years_delayed,age_25_44_years,age_25_44_years_delayed,age_45_64_years,age_45_64_years_delayed,age_5_14_years,age_5_14_years_delayed,age_65_79_years,age_65_79_years_delayed,age_80_years,age_80_years_delayed,age_null_unknown,age_null_unknown_delayed,age_total_attendances,age_total_attendances_delayed,chief_complaint_airway_breathing,chief_complaint_airway_breathing_delayed,chief_complaint_circulation_chest,chief_complaint_circulation_chest_delayed,chief_complaint_environmental,chief_complaint_environmental_delayed,chief_complaint_eye,chief_complaint_eye_delayed,chief_complaint_gastrointestinal,chief_complaint_gastrointestinal_delayed,chief_complaint_general_minor_admin,chief_complaint_general_minor_admin_delayed,chief_complaint_genitourinary,chief_complaint_genitourinary_delayed,chief_complaint_head_and_neck,chief_complaint_head_and_neck_delayed,chief_complaint_neurological,chief_complaint_neurological_delayed,chief_complaint_null_unknown,chief_complaint_null_unknown_delayed,chief_complaint_obgyn,chief_complaint_obgyn_delayed,chief_complaint_psychosocial_behaviour_change,chief_complaint_psychosocial_behaviour_change_delayed,chief_complaint_skin,chief_complaint_skin_delayed,chief_complaint_total_attendances,chief_complaint_total_attendances_delayed,chief_complaint_trauma_musculoskeletal,chief_complaint_trauma_musculoskeletal_delayed,ethnicity_any_asian_background,ethnicity_any_asian_background_delayed,ethnicity_any_black_background,ethnicity_any_black_background_delayed,ethnicity_any_mixed_background,ethnicity_any_mixed_background_delayed,ethnicity_any_other_ethnic_group,ethnicity_any_other_ethnic_group_delayed,ethnicity_any_white_background,ethnicity_any_white_background_delayed,ethnicity_not_stated,ethnicity_not_stated_delayed,ethnicity_null_unknown,ethnicity_null_unknown_delayed,ethnicity_total_attendances,ethnicity_total_attendances_delayed,gender_female,gender_female_delayed,gender_indeterminate,gender_indeterminate_delayed,gender_male,gender_male_delayed,gender_null_unknown,gender_null_unknown_delayed,gender_total_attendances,gender_total_attendances_delayed,Total_Attendances_lag1,Total_Attendances_lag2,Total_Attendances_lag3,Type1_Attendances_lag1,Type1_Attendances_lag2,Type1_Attendances_lag3,Over_4hr_Waits_lag1,Over_4hr_Waits_lag2,Over_4hr_Waits_lag3,Over_12hr_Waits_lag1,Over_12hr_Waits_lag2,Over_12hr_Waits_lag3,Emergency_Admissions_lag1,Emergency_Admissions_lag2,Emergency_Admissions_lag3,flu_positivity_lag1,flu_positivity_lag2,flu_positivity_lag3,MeanTemp_lag1,MeanTemp_lag2,MeanTemp_lag3,Total_Attendances_roll3_mean,Total_Attendances_roll3_std,Over_4hr_Waits_roll3_mean,Over_4hr_Waits_roll3_std,Emergency_Admissions_roll3_mean,Emergency_Admissions_roll3_std,Month_Num,Quarter,Is_Winter,Is_Holiday_Month,Is_Financial_Year_End
2022-05-01,2157464,1402115,41726,713623,533800,19657,384787,-0.059975,80,71,78,60,13,57,10,68,127.09677419354838,1113.3870967741937,5846.179122807018,16.1255,14.13467741935484,9.565666666666663,7.923833333333333,12.8,0.0,52.1,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1957391.0,2100036.0,1758394.0,1279545.0,1386973.0,1173861.0,496603.0,541688.0,426414.0,24179.0,22506.0,16402.0,359931.0,381548.0,341197.0,146.4,132.25806451612902,120.46428571428572,8.8,7.5,6.5,2071630.3333333333,103016.80812534141,524030.3333333333,24077.979490259007,375422.0,13512.997113890176,5,2,0,0,0
2022-06-01,2118367,1367904,40782,709681,538886,22017,373928,-0.058286,85,74,72,77,14,69,11,76,332.2,2337.8,5846.179122807018,16.1255,67.99317073170731,9.565666666666663,7.923833333333333,14.8,0.0,45.9,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2157464.0,1957391.0,2100036.0,1402115.0,1279545.0,1386973.0,533800.0,496603.0,541688.0,19657.0,24179.0,22506.0,384787.0,359931.0,381548.0,127.09677419354838,146.4,132.25806451612902,12.8,8.8,7.5,2077740.6666666667,106043.27207481577,523096.3333333333,23084.39694541171,372882.0,12460.969906070884,6,2,0,0,0
2022-07-01,2109179,1365647,39488,704044,555987,29139,369369,-0.063708,88,83,71,79,14,72,11,100,415.8709677419355,3108.322580645161,5846.179122807018,16.1255,93.8716129032258,9.565666666666663,7.923833333333333,18.1,0.0,23.4,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2118367.0,2157464.0,1957391.0,1367904.0,1402115.0,1279545.0,538886.0,533800.0,496603.0,22017.0,19657.0,24179.0,373928.0,384787.0,359931.0,332.2,127.09677419354838,146.4,14.8,12.8,8.8,2128336.6666666665,25639.929725593905,542891.0,11623.070205414768,376028.0,7920.617463304501,7,3,0,0,0
2022-08-01,1944694,1276713,40628,627353,497870,28690,357088,-0.058698,83,89,81,61,13,69,10,72,256.4516129032258,2242.3548387096776,5846.179122807018,16.1255,44.23467741935484,9.565666666666663,7.923833333333333,18.3,0.0,35.5,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2109179.0,2118367.0,2157464.0,1365647.0,1367904.0,1402115.0,555987.0,538886.0,533800.0,29139.0,22017.0,19657.0,369369.0,373928.0,384787.0,415.8709677419355,332.2,127.09677419354838,18.1,14.8,12.8,2057413.3333333333,97725.84569259753,530914.3333333334,29867.32368882982,366795.0,8710.080768856522,8,3,0,0,0
2022-09-01,1950394,1274680,40047,635667,512817,32762,360757,-0.054519,75,74,70,69,21,66,10,59,304.8666666666667,2143.733333333333,5846.179122807018,16.1255,52.22133333333333,9.565666666666663,7.923833333333333,14.3,0.0,78.3,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1944694.0,2109179.0,2118367.0,1276713.0,1365647.0,1367904.0,497870.0,555987.0,538886.0,28690.0,29139.0,22017.0,357088.0,369369.0,373928.0,256.4516129032258,415.8709677419355,332.2,18.3,18.1,14.8,2001422.3333333333,93363.52022247971,522224.6666666667,30179.04183921907,362404.6666666667,6304.11328684198,9,3,0,0,0
2022-10-01,2120687,1369912,41217,709558,587899,43793,374741,-0.051806,81,71,70,76,37,67,11,59,383.483870967742,3060.3870967741937,5846.179122807018,16.1255,58.60354838709677,9.565666666666663,7.923833333333333,12.7,0.0,106.9,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1950394.0,1944694.0,2109179.0,1274680.0,1276713.0,1365647.0,512817.0,497870.0,555987.0,32762.0,28690.0,29139.0,360757.0,357088.0,369369.0,304.8666666666667,256.4516129032258,415.8709677419355,14.3,18.3,18.1,2005258.3333333333,100004.77646759368,532862.0,48245.794935932005,364195.3333333333,9315.240433469115,10,4,0,0,0
2022-11-01,2110201,1365415,42419,702367,594068,37853,376826,-0.04002,82,66,76,69,41,63,11,55,168.13333333333333,1725.2666666666669,5846.179122807018,16.1255,21.712,9.565666666666663,7.923833333333333,8.9,0.7,143.2,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2120687.0,1950394.0,1944694.0,1369912.0,1274680.0,1276713.0,587899.0,512817.0,497870.0,43793.0,32762.0,28690.0,374741.0,360757.0,357088.0,383.483870967742,304.8666666666667,256.4516129032258,12.7,14.3,18.3,2060427.3333333333,95435.78931581895,564928.0,45234.73644225201,370774.6666666667,8737.965457321165,11,4,1,0,0
2022-12-01,2221234,1410227,36382,774625,702944,54573,385732,-0.032597,100,76,100,100,100,99,23,53,142.09677419354838,1263.967741935484,5846.179122807018,16.1255,20.80516129032258,9.565666666666663,7.923833333333333,3.5,12.9,93.4,18.94206439452228,31.60338850717683,50.81790085313654,12.06169988026,62.0,65.28490761904762,0.8668036886590603,18.621844603174605,2121561.888888889,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2110201.0,2120687.0,1950394.0,1365415.0,1369912.0,1274680.0,594068.0,587899.0,512817.0,37853.0,43793.0,32762.0,376826.0,374741.0,360757.0,168.13333333333333,383.483870967742,304.8666666666667,8.9,12.7,14.3,2150707.3333333335,61302.504698693854,628303.6666666666,64713.97577288339,379099.6666666667,5837.6099846887355,12,4,1,1,0
2023-01-01,1898045,1215916,41804,640325,476916,42767,371203,-0.023657,77,74,86,70,37,93,13,62,118.25806451612904,1054.1935483870968,5846.179122807018,16.1255,14.912419354838711,9.565666666666663,7.923833333333333,4.9,9.8,91.5,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,63.0,66.20742714285714,0.8742368003744844,18.704283015873017,2131762.3703703703,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,2221234.0,2110201.0,2120687.0,1410227.0,1365415.0,1369912.0,702944.0,594068.0,587899.0,54573.0,37853.0,43793.0,385732.0,376826.0,374741.0,142.09677419354838,168.13333333333333,383.483870967742,3.5,8.9,12.7,2076493.3333333333,164210.04087549998,591309.3333333334,113039.24927799786,377920.3333333333,7326.058581074646,1,1,1,1,0
2023-02-01,1847593,1179865,41406,626322,480008,34975,346122,-0.018904,71,66,75,67,25,70,11,61,120.46428571428572,1012.1428571428572,5846.179122807018,16.1255,12.686071428571427,9.565666666666663,7.923833333333333,6.2,7.6,15.5,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,63.0,66.20742714285714,0.8742368003744844,18.704283015873017,2131762.3703703703,T1,1241285.0,286240.0,128580.0,0.104,0.1091530148193203,0.0724042761319172,0.1146150964524665,0.0629017607602012,0.2358563907563532,0.1687395192845165,0.1970377471732922,0.2021205980994969,0.0948734577474149,0.0429185299049748,0.1388681890138042,0.2224007825600894,0.1095920759535481,0.2285145332588038,0.0,0.0,1241285.0,286240.0,0.0912320765007824,0.1518518518518518,0.1169634164368618,0.1310938845822566,0.0060556322987445,0.0063565891472868,0.0465590449635795,0.0069767441860465,0.1134054775946702,0.1294056847545219,0.100835452974549,0.1503531438415159,0.0305636121744715,0.0345908699397071,0.0448463408790861,0.03099052540913,0.0768474011244717,0.0954694229112833,0.0591545562516247,0.0820327304048234,0.0142266580351817,0.0183634797588285,0.0215566237301267,0.0208957795004306,0.0527166239340201,0.0295607235142118,980905.0,290250.0,0.2250421804354142,0.1120757967269595,0.0785623167836716,0.0640674198925727,0.0424090359969925,0.0343767364326727,0.0212340860514822,0.0137247638451565,0.0426033403451859,0.0304130394517503,0.7026087470748748,0.7583997036488238,0.0730119708374517,0.0684015558436747,0.0395662789027717,0.0306167808853491,1183710.0,269950.0,0.5132624659123408,0.5205072666294019,0.0011198072964709,0.0013100894354387,0.4852390869139641,0.4780429010620458,0.0003746117934237,0.0001397428731134,1241285.0,286240.0,1898045.0,2221234.0,2110201.0,1215916.0,1410227.0,1365415.0,476916.0,702944.0,594068.0,42767.0,54573.0,37853.0,371203.0,385732.0,376826.0,118.25806451612904,142.09677419354838,168.13333333333333,4.9,3.5,8.9,1988957.3333333333,202733.04734140745,553289.3333333334,129613.96358931913,367685.6666666667,20037.882880517536,2,1,1,0,0
2023-03-01,2093221,1343071,46252,703898,543205,39687,388367,-0.013784,68,72,69,73,21,69,10,60,132.25806451612902,1070.4193548387098,5846.179122807018,16.1255,13.29548387096774,9.565666666666663,7.923833333333333,6.8,5.6,122.7,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,63.0,66.20742714285714,0.8742368003744844,18.704283015873017,2131762.3703703703,T1,1407215.0,318425.0,146920.0,0.104,0.1053037382347402,0.0704223152370837,0.1133515489814989,0.0625507590429187,0.2340367321269315,0.1667083151121384,0.1968391468254673,0.2048947335540701,0.0999172123662695,0.0443712125944899,0.1399359728257586,0.2216686449678265,0.1106156486393337,0.2293840194914724,0.0,0.0,1407215.0,320140.0,0.0900175454797303,0.1522315510384445,0.1190553144334656,0.1323148791111672,0.0062332625357835,0.0065968057572122,0.0421599408994367,0.0065652420933021,0.1153984670791393,0.1327409885739536,0.101482131314064,0.1505428950192538,0.0303167420814479,0.0342150116785556,0.0434019761750854,0.0306325358247585,0.0778280542986425,0.0957641563032636,0.0588189121802567,0.0796666877091092,0.0139671253116631,0.0175967426298844,0.0218902945793702,0.0211318729878164,0.0527287838212207,0.0299539170506912,1082900.0,316820.0,0.2267060670422015,0.1100467142225869,0.0780105375334421,0.0635833333333333,0.0418632207292807,0.0332166666666666,0.0212092080454887,0.0137833333333333,0.0415688554032804,0.0301666666666666,0.7051651799354632,0.7598,0.0722499198879176,0.0687333333333333,0.0399368046084941,0.0307166666666666,1341870.0,300000.0,0.5150883127311747,0.5208918897699615,0.0013288658804802,0.0013660987673706,0.4831884253649939,0.4776477977545733,0.000394396023351,9.421370809452776e-05,1407215.0,318425.0,1847593.0,1898045.0,2221234.0,1179865.0,1215916.0,1410227.0,480008.0,476916.0,702944.0,34975.0,42767.0,54573.0,346122.0,371203.0,385732.0,120.46428571428572,118.25806451612904,142.09677419354838,6.2,4.9,3.5,1946286.3333333333,129725.47273890875,500043.0,37411.345859244575,368564.0,21245.781863701905,3,1,1,0,1
2023-04-01,1962852,1242513,42090,678249,454990,26492,370115,0.031953,76,78,61,93,15,72,11,64,146.4,1178.6666666666667,5846.179122807018,16.1255,15.362333333333334,9.565666666666663,7.923833333333333,8.4,2.7,68.1,20.41078015873016,30.90673365079365,49.29615603174604,11.058809041008695,63.0,66.20742714285714,0.8742368003744844,18.704283015873017,2131762.3703703703,T1,1268335.0,295100.0,99930.0,0.079,0.0976437613091178,0.0624703490342256,0.1101641127935443,0.0627583869874618,0.2390575045236471,0.1705692985428668,0.2043663543149089,0.2063368349711962,0.089191735621898,0.0389190105049135,0.1460142627933471,0.2279735682819383,0.1135622686435366,0.2309725516773975,0.0,0.0,1268335.0,295100.0,0.0849486663064302,0.1433117436235354,0.1155180036351132,0.1320775943813182,0.0061846048042442,0.0067340608476237,0.0428059144274696,0.0068304913132222,0.1142211524291398,0.1362883913791163,0.0950483863044653,0.1482296973690554,0.0316893451883872,0.0339756673791806,0.043513287812546,0.0302470227093746,0.0766665029228275,0.0935375516304784,0.059994105221791,0.0795069188859066,0.0146141376430711,0.0183539319522347,0.0226654222134892,0.0222272223204384,0.0571007515842216,0.0306166728275019,1017850.0,311105.0,0.2350297195068035,0.1180791051252792,0.0765855637329977,0.0632658928378912,0.0421423426854205,0.0346246451288317,0.0204150902784101,0.0138354835231968,0.0409253847491162,0.0299349552592805,0.7073961239475798,0.7604484852840766,0.0721689170730092,0.06743450605527,0.0403665775334663,0.0304740000718726,1207930.0,278270.0,0.5151083901335215,0.5206879024059641,0.0009579488069003,0.0010843781768891,0.4835709808528504,0.4781260589630633,0.0003626802067277,0.0001186038630972,1268335.0,295100.0,2093221.0,1847593.0,1898045.0,1343071.0,1179865.0,1215916.0,543205.0,480008.0,476916.0,39687.0,34975.0,42767.0,388367.0,346122.0,371203.0,132.25806451612902,120.46428571428572,118.25806451612904,6.8,6.2,4.9,1967888.6666666667,122891.43421871746,492734.3333333333,45463.62531005806,368201.3333333333,21187.415990000718,4,2,0,0,0
